document_id,claim_id,split,document_type,available,filename,sha256,source,is_duplicate_hash
DOC-CLM-175885-Fault_Evidence,CLM-175885,train,Fault Evidence,True,fault_evidence_CLM-175885.png,d56c2c5f097a80357551106203803ff9fad00b88c9758a8bfbbfa9c7dbf58b86,synthetic-manifest,False
DOC-CLM-175885-Repair_Report,CLM-175885,train,Repair Report,True,repair_report_CLM-175885.png,c2f8e29ae66ea8686c65c8cc3b4299f1c95d053b7cd37e35ad8c3be17b749dc5,synthetic-manifest,False
DOC-CLM-318897-Purchase_Receipt,CLM-318897,train,Purchase Receipt,True,purchase_receipt_CLM-318897.pdf,452b8d7cd0bb94ca1aec121e2330a3ca601706ba49b1adabb62baaf39faf5519,synthetic-manifest,True
DOC-CLM-318897-Warranty_Card,CLM-318897,train,Warranty Card,True,warranty_card_CLM-318897.png,33d57c4fbaa208e8f7d64ded14ff4d527de6ab055527edfff71046e4e03db16b,synthetic-manifest,True
DOC-CLM-318897-Product_Image,CLM-318897,train,Product Image,True,product_image_CLM-318897.png,27488ae520018a94d5d93ea3423fc677d1fd62f221e5cfc79e20b28dee85600c,synthetic-manifest,True
DOC-CLM-318897-Serial_Number_Evidence,CLM-318897,train,Serial Number Evidence,True,serial_number_evidence_CLM-318897.png,ddac8fb74e0b57d9f1dea2d44aaddb6aedb46375b0160912e036acc24aeeb61a,synthetic-manifest,True
DOC-CLM-318897-Fault_Evidence,CLM-318897,train,Fault Evidence,True,fault_evidence_CLM-318897.png,0dbf7679608a96458885cbcd5f3eac25a9d603c2037b2b8b92000329f1361d1a,synthetic-manifest,True
DOC-CLM-318897-Repair_Report,CLM-318897,train,Repair Report,True,repair_report_CLM-318897.png,31f8edff9db975c5a718909a17b09524639190b17cf1ed0023e1b6de334e22eb,synthetic-manifest,True
DOC-CLM-860425-Purchase_Receipt,CLM-860425,validation,Purchase Receipt,True,purchase_receipt_CLM-860425.pdf,9a3c0a12472f1754a417d301b6e3ebf017f9b75f9f8c83c7998d842b796b4194,synthetic-manifest,False
DOC-CLM-860425-Warranty_Card,CLM-860425,validation,Warranty Card,True,warranty_card_CLM-860425.png,aa00a332096c26671470d191ff4c4b0318c3790395bd5664dc356e723f8ec5d4,synthetic-manifest,False
DOC-CLM-860425-Product_Image,CLM-860425,validation,Product Image,True,product_image_CLM-860425.png,7b2c8b3403ccd120d6de946f07d7702b51629169737d96db3c5673116a462ad1,synthetic-manifest,False
DOC-CLM-860425-Serial_Number_Evidence,CLM-860425,validation,Serial Number Evidence,True,serial_number_evidence_CLM-860425.png,3a6490b7885486f6641a54204093b3ec7d79585f2ede1fa2e7bb304beb2dbc2d,synthetic-manifest,False
DOC-CLM-860425-Fault_Evidence,CLM-860425,validation,Fault Evidence,True,fault_evidence_CLM-860425.png,17e732f3791ba6fecadf15037bbe57bb89c0375cc36a7eb29a03c81754ff555c,synthetic-manifest,False
DOC-CLM-860425-Repair_Report,CLM-860425,validation,Repair Report,True,repair_report_CLM-860425.png,a7dc73c113ca63b7ac02ca3ebfcf976adbf90d14a8ef5194de25ad5e3510fc44,synthetic-manifest,False
DOC-CLM-558980-Purchase_Receipt,CLM-558980,train,Purchase Receipt,True,purchase_receipt_CLM-558980.pdf,3a7d798c2ac681eba428f530d074a8a401c5f18c65fff186898b5dcf896f6c98,synthetic-manifest,False
DOC-CLM-558980-Warranty_Card,CLM-558980,train,Warranty Card,True,warranty_card_CLM-558980.png,89b4f97433a8d4bfa0ed147d28b1de01a7cf587f92317673239591a71694a9da,synthetic-manifest,False
DOC-CLM-558980-Product_Image,CLM-558980,train,Product Image,True,product_image_CLM-558980.png,01b42e5d9ab719c507e384053704d55b4302fbda3c123078e5f91af4c8d190f1,synthetic-manifest,False
DOC-CLM-558980-Serial_Number_Evidence,CLM-558980,train,Serial Number Evidence,True,serial_number_evidence_CLM-558980.png,655956cdd6b6164a846aa6e368e60ea72e1f33495e25afa0202e1279b752fdb6,synthetic-manifest,False
DOC-CLM-558980-Fault_Evidence,CLM-558980,train,Fault Evidence,True,fault_evidence_CLM-558980.png,5dc0a891a4ef20ef316d6a6d4fff58325cdd6b187f169a4f87bbfc745701ffd5,synthetic-manifest,False
DOC-CLM-558980-Repair_Report,CLM-558980,train,Repair Report,True,repair_report_CLM-558980.png,fe815b299bf7a52dbbedd3d0ac40c8798a5123c425428dd6856dc0e6519e8f70,synthetic-manifest,False
DOC-CLM-543942-Purchase_Receipt,CLM-543942,train,Purchase Receipt,True,purchase_receipt_CLM-543942.pdf,9697773d64aed055dfbd3316c925c592f875b330c22e2fa440e6d4858296ba45,synthetic-manifest,False
DOC-CLM-543942-Warranty_Card,CLM-543942,train,Warranty Card,True,warranty_card_CLM-543942.png,82141a4a29956ca1ffefb799f119d0cc4e82fe9cf88a9c52180a250bab4e89c5,synthetic-manifest,False
DOC-CLM-543942-Product_Image,CLM-543942,train,Product Image,True,product_image_CLM-543942.png,4802de3b46bd8f3dca427bc4ef9f40db02f44e314370362c455bfc55847660fa,synthetic-manifest,False
DOC-CLM-543942-Serial_Number_Evidence,CLM-543942,train,Serial Number Evidence,True,serial_number_evidence_CLM-543942.png,7cbb5bccdc7f6b801672c0c032b6c90220903f5a4b0621b5e17e95f14fc97ae7,synthetic-manifest,False
DOC-CLM-543942-Fault_Evidence,CLM-543942,train,Fault Evidence,True,fault_evidence_CLM-543942.png,b236fc1859a822366000f9cdad16c793eee76ae263859b1329ee1d9bbece11e7,synthetic-manifest,False
DOC-CLM-543942-Repair_Report,CLM-543942,train,Repair Report,True,repair_report_CLM-543942.png,9d45ece00a142261bf7eea2fb9979d6b3ab9ffea99b4b0bedeae7936ee8e9477,synthetic-manifest,False
DOC-CLM-680624-Purchase_Receipt,CLM-680624,validation,Purchase Receipt,True,purchase_receipt_CLM-680624.pdf,ca1995115948836e48033534c2722f81ab73b5cd49c3838084c3bdf2c44efb3a,synthetic-manifest,False
DOC-CLM-680624-Warranty_Card,CLM-680624,validation,Warranty Card,True,warranty_card_CLM-680624.png,5f114b415cbbb472365708f1d1021d2e46592f14ca54dde0e33b77d9cec26e08,synthetic-manifest,False
DOC-CLM-680624-Product_Image,CLM-680624,validation,Product Image,True,product_image_CLM-680624.png,2a8f97886236ab5a663c44c9f857d18911f99413e08d8d730be9ce3bf68e9da4,synthetic-manifest,False
DOC-CLM-680624-Serial_Number_Evidence,CLM-680624,validation,Serial Number Evidence,True,serial_number_evidence_CLM-680624.png,ebddece2a45949dd12e8cb6ff693d9b2c1df40e102615751b73c8b248743e999,synthetic-manifest,False
DOC-CLM-680624-Fault_Evidence,CLM-680624,validation,Fault Evidence,True,fault_evidence_CLM-680624.png,71403e86028034932129e08fb338700a4c1ceeaaaa68c409dd23352cdb25a885,synthetic-manifest,False
DOC-CLM-680624-Repair_Report,CLM-680624,validation,Repair Report,True,repair_report_CLM-680624.png,8d9ef4eabb874ba67f55b4bcb60cc9c026a1d023157651e1f70c7024a880e1e9,synthetic-manifest,False
DOC-CLM-331428-Purchase_Receipt,CLM-331428,train,Purchase Receipt,True,purchase_receipt_CLM-331428.pdf,13e69fe2c5d716ae38eb209497339487fef21d2951d0e0a69e8858c2f23c7f9b,synthetic-manifest,False
DOC-CLM-331428-Warranty_Card,CLM-331428,train,Warranty Card,True,warranty_card_CLM-331428.png,31dd9e4adaa260bab9d5e776effb6946bcaaf8b5829502601d6f19127fee212f,synthetic-manifest,False
DOC-CLM-331428-Product_Image,CLM-331428,train,Product Image,True,product_image_CLM-331428.png,a298441e5fcb85e066fa91cf6b1003215086d22c1c2ca0e9bf5c9b091d71274a,synthetic-manifest,False
DOC-CLM-331428-Serial_Number_Evidence,CLM-331428,train,Serial Number Evidence,True,serial_number_evidence_CLM-331428.png,b06cc9722d3469bd0fe9bd810a7ad09da6ea2b5511ed4ae798a7ed1494b3111b,synthetic-manifest,False
DOC-CLM-331428-Fault_Evidence,CLM-331428,train,Fault Evidence,True,fault_evidence_CLM-331428.png,941340901d587b5b308b2c45e61f901e02e41d206a232b7bec7baea9513923f8,synthetic-manifest,False
DOC-CLM-331428-Repair_Report,CLM-331428,train,Repair Report,True,repair_report_CLM-331428.png,13248077f50ab8f8bfdb4ac16d71c6a0901701d09c425084a6224b1c94f213d0,synthetic-manifest,False
DOC-CLM-541425-Purchase_Receipt,CLM-541425,test,Purchase Receipt,True,purchase_receipt_CLM-541425.pdf,f31a97e595c67705b1bea15a998156f4706ffc5d2d33c08f01420f5157c86d44,synthetic-manifest,False
DOC-CLM-541425-Warranty_Card,CLM-541425,test,Warranty Card,True,warranty_card_CLM-541425.png,e9af7b59fc36353e69e2b6bc46efbfe4e56da8c33302af0699fb67db4fd6b79c,synthetic-manifest,False
DOC-CLM-541425-Product_Image,CLM-541425,test,Product Image,True,product_image_CLM-541425.png,a5991bfa048f0bbf1cf4628c8b7da564533f228c9447357417aafc1d3fc44f09,synthetic-manifest,False
DOC-CLM-541425-Serial_Number_Evidence,CLM-541425,test,Serial Number Evidence,True,serial_number_evidence_CLM-541425.png,625d67b338cffee78b4e2c0515a2e6fba4d98b119ea7b571d1e99060cb3b24e4,synthetic-manifest,False
DOC-CLM-541425-Fault_Evidence,CLM-541425,test,Fault Evidence,True,fault_evidence_CLM-541425.png,a01fc75b2e476edc0c06f9999959b68e4cf5aeb82f4873b455e6c27835a3d34d,synthetic-manifest,False
DOC-CLM-541425-Repair_Report,CLM-541425,test,Repair Report,True,repair_report_CLM-541425.png,604da5eb8c0ad0138236a5fbe07b5e3b4e9bcfaaed5e42db63076acf3e884599,synthetic-manifest,False
DOC-CLM-611938-Purchase_Receipt,CLM-611938,validation,Purchase Receipt,True,purchase_receipt_CLM-611938.pdf,bae7a410e95c40c554721ef51fa1920419d05a40db9c0d356d63393dd748deff,synthetic-manifest,False
DOC-CLM-611938-Warranty_Card,CLM-611938,validation,Warranty Card,True,warranty_card_CLM-611938.png,fa70a44b5052c0b5c82fd704a3bc51c42b08e8d2815bbdb057944025bfed019b,synthetic-manifest,False
DOC-CLM-611938-Product_Image,CLM-611938,validation,Product Image,True,product_image_CLM-611938.png,f0a7bb1d5ec758ebb1e1a8bdf88edbd545053e3a67e392f06b4c65d6db02c94c,synthetic-manifest,False
DOC-CLM-611938-Serial_Number_Evidence,CLM-611938,validation,Serial Number Evidence,True,serial_number_evidence_CLM-611938.png,e185ae8f14d70b3b6065e262138e72b7eac7dfa1ee4cedfadc30f4b68e726bf0,synthetic-manifest,False
DOC-CLM-611938-Fault_Evidence,CLM-611938,validation,Fault Evidence,True,fault_evidence_CLM-611938.png,718be28ae2d0db5c075419c62413fe5eeff77267a9d6d83a679aa7b6ba3f399e,synthetic-manifest,False
DOC-CLM-611938-Repair_Report,CLM-611938,validation,Repair Report,True,repair_report_CLM-611938.png,5020fc07c2cd10f2fb317bc733db7a5916bef6572c821158c1f7375845d3c255,synthetic-manifest,False
DOC-CLM-475477-Purchase_Receipt,CLM-475477,train,Purchase Receipt,True,purchase_receipt_CLM-475477.pdf,e81c49fa662a9c6c58f06adb7b59c292914409103f3160128ac5042ac66605b4,synthetic-manifest,True
DOC-CLM-475477-Warranty_Card,CLM-475477,train,Warranty Card,True,warranty_card_CLM-475477.png,9e980a2757436ed96948d866fbeee28759cbe5c7cc8ea2d95f2e2c9db7b87b97,synthetic-manifest,True
DOC-CLM-475477-Product_Image,CLM-475477,train,Product Image,True,product_image_CLM-475477.png,5813e253b813a67e181e40eb219d39051f7e662d047ac0cf1660ad8bc13e9c4d,synthetic-manifest,True
DOC-CLM-475477-Serial_Number_Evidence,CLM-475477,train,Serial Number Evidence,True,serial_number_evidence_CLM-475477.png,92455568dd4466de792c5825809e6c7c5739ce45028c530d5b9c64269462173f,synthetic-manifest,True
DOC-CLM-475477-Fault_Evidence,CLM-475477,train,Fault Evidence,True,fault_evidence_CLM-475477.png,b552383256b0dc5dd36c4cad167a924b74e3224a164d1eeb4e1b96fdefbc9068,synthetic-manifest,True
DOC-CLM-475477-Repair_Report,CLM-475477,train,Repair Report,True,repair_report_CLM-475477.png,57c86fdc8616389570d112470deae1cc3924a3a7d37f68e4140b892d33417c34,synthetic-manifest,True
DOC-CLM-747177-Purchase_Receipt,CLM-747177,train,Purchase Receipt,True,purchase_receipt_CLM-747177.pdf,e0e3eeb31720041f869ec4d13827e03738bf7f3b31dba471ae64442c9c0f5c05,synthetic-manifest,False
DOC-CLM-747177-Warranty_Card,CLM-747177,train,Warranty Card,True,warranty_card_CLM-747177.png,855b859d81999cc44d807550b3fec8a9d78a64af5fd9b6a62fe9a1ecf9b63d27,synthetic-manifest,False
DOC-CLM-747177-Product_Image,CLM-747177,train,Product Image,True,product_image_CLM-747177.png,03d0acd6991ce116a5d42876d8cd88d050a8805677889de0b6bfe82059df64a0,synthetic-manifest,False
DOC-CLM-747177-Serial_Number_Evidence,CLM-747177,train,Serial Number Evidence,True,serial_number_evidence_CLM-747177.png,6b3c8a763eb8d429af93c84e406b5053f4fcb8f10d99b56082a147068a3b74b3,synthetic-manifest,False
DOC-CLM-747177-Fault_Evidence,CLM-747177,train,Fault Evidence,True,fault_evidence_CLM-747177.png,dc13e5f2871b9c46c5e1e6141b6c45488844bec4aa0a7dd58df0b81916b15889,synthetic-manifest,False
DOC-CLM-747177-Repair_Report,CLM-747177,train,Repair Report,True,repair_report_CLM-747177.png,31bf845695aee50eb6a52ca4b641231e6f0e34ab415698a4b179f0f42d7c44ad,synthetic-manifest,False
DOC-CLM-876333-Purchase_Receipt,CLM-876333,train,Purchase Receipt,True,purchase_receipt_CLM-876333.pdf,e691e312616ce267c97507571101765f17e3aac4be871f834bddeed6233251ae,synthetic-manifest,False
DOC-CLM-876333-Warranty_Card,CLM-876333,train,Warranty Card,True,warranty_card_CLM-876333.png,f1d5e2c358834319cd23c271b61d8dee707aac08dd1a449dac9908a6592fbcd3,synthetic-manifest,False
DOC-CLM-876333-Product_Image,CLM-876333,train,Product Image,True,product_image_CLM-876333.png,e6f145b66c5fe0e9908cd8700062d295b2d597d0eea9d9c5ecb3202c23a4dec5,synthetic-manifest,False
DOC-CLM-876333-Serial_Number_Evidence,CLM-876333,train,Serial Number Evidence,True,serial_number_evidence_CLM-876333.png,4922bf8613c692b259eb04dfab90db56e98e4f9efd18c0404fbb6c78278246c3,synthetic-manifest,False
DOC-CLM-876333-Fault_Evidence,CLM-876333,train,Fault Evidence,True,fault_evidence_CLM-876333.png,bb1cc99c3004ecab0f4f7c3d66f6f424e45eb91ce26441da8f7ca27672ee78df,synthetic-manifest,False
DOC-CLM-876333-Repair_Report,CLM-876333,train,Repair Report,True,repair_report_CLM-876333.png,41e0385ecb3e00cea42d9065e58238fed5c9bf01cc3bc7f271ed9eed15b8e31c,synthetic-manifest,False
DOC-CLM-116929-Purchase_Receipt,CLM-116929,train,Purchase Receipt,True,purchase_receipt_CLM-116929.pdf,b1b4e4e69cac92896259078877687300a521417a29146646d953fb39b5718304,synthetic-manifest,False
DOC-CLM-116929-Warranty_Card,CLM-116929,train,Warranty Card,True,warranty_card_CLM-116929.png,5238c824a837dedcdd0996cc61f46b8ebaa0f5f2d3c386e5f9b630843e0299e7,synthetic-manifest,False
DOC-CLM-116929-Product_Image,CLM-116929,train,Product Image,True,product_image_CLM-116929.png,ee4f2900aab6a78cb9e5f7012080c41fddc7e841b96468e8728b8746603c7103,synthetic-manifest,False
DOC-CLM-116929-Serial_Number_Evidence,CLM-116929,train,Serial Number Evidence,True,serial_number_evidence_CLM-116929.png,c166881485290ff7eca431aa4da186aa004363f6787c02a8a2dd58380b066a41,synthetic-manifest,False
DOC-CLM-116929-Fault_Evidence,CLM-116929,train,Fault Evidence,True,fault_evidence_CLM-116929.png,9d2116c131282977f6398413f879f3c49d8098cd4a43f6b6da88aae3d87949cf,synthetic-manifest,False
DOC-CLM-116929-Repair_Report,CLM-116929,train,Repair Report,True,repair_report_CLM-116929.png,4fd42b1e1b89653f90c7645cd4e00cf75db1fd117d791b49b8dda8beb758f735,synthetic-manifest,False
DOC-CLM-198343-Purchase_Receipt,CLM-198343,test,Purchase Receipt,True,purchase_receipt_CLM-198343.pdf,ac7b9755a5e96cae75b3b499e18bfdb832627de4699245069efa17a3d06c3671,synthetic-manifest,False
DOC-CLM-198343-Warranty_Card,CLM-198343,test,Warranty Card,True,warranty_card_CLM-198343.png,a9d24e5ff07a256b5dda06e504b7e726ee76bc5d74ea659eef30c83a8d6b290e,synthetic-manifest,False
DOC-CLM-198343-Product_Image,CLM-198343,test,Product Image,True,product_image_CLM-198343.png,34169b6873dd0d65cea59ca453faedf81a83c98f64f3633c34014eaf0688c88c,synthetic-manifest,False
DOC-CLM-198343-Serial_Number_Evidence,CLM-198343,test,Serial Number Evidence,True,serial_number_evidence_CLM-198343.png,67ccc1b0e28bb8bf0930a1e717afd928a73b923e7e491a18a31f3637455404cf,synthetic-manifest,False
DOC-CLM-198343-Fault_Evidence,CLM-198343,test,Fault Evidence,True,fault_evidence_CLM-198343.png,9398590dece56bb2524c99d2d6d90ccd288af2bad1be1202bd264a8e10cb4c12,synthetic-manifest,False
DOC-CLM-198343-Repair_Report,CLM-198343,test,Repair Report,True,repair_report_CLM-198343.png,da4da22ca2c49178bd1dc17db78982263628ad98610971ab9f9979a22c765763,synthetic-manifest,False
DOC-CLM-597395-Purchase_Receipt,CLM-597395,validation,Purchase Receipt,True,purchase_receipt_CLM-597395.pdf,7236fca9d70bde680a57a6104d29b37665054680f6422e59140fcc19acca602f,synthetic-manifest,False
DOC-CLM-597395-Warranty_Card,CLM-597395,validation,Warranty Card,True,warranty_card_CLM-597395.png,3427547e9b831ed7e31dec2fc8d43f51426ebfdc5e6f94db4bcc930e2d87bb86,synthetic-manifest,False
DOC-CLM-597395-Product_Image,CLM-597395,validation,Product Image,True,product_image_CLM-597395.png,100189accd17566b8cbba3adcdeaedf659ee484600daef11a3e74ab019133f82,synthetic-manifest,False
DOC-CLM-597395-Serial_Number_Evidence,CLM-597395,validation,Serial Number Evidence,True,serial_number_evidence_CLM-597395.png,b2bd3700eb97781dfbec13587957115a1df0164797c1ce3aec766087e9ed9d0a,synthetic-manifest,False
DOC-CLM-597395-Fault_Evidence,CLM-597395,validation,Fault Evidence,True,fault_evidence_CLM-597395.png,fcda9b6e9cf6c8321a3bc70c197af7e5c7b4c73a9095dcf6a5d2a87f00b4b368,synthetic-manifest,False
DOC-CLM-597395-Repair_Report,CLM-597395,validation,Repair Report,True,repair_report_CLM-597395.png,7976352d9d4c729000e0bb92e816b1424ef593d1b2940273d6cc130688aad1ff,synthetic-manifest,False
DOC-CLM-574312-Purchase_Receipt,CLM-574312,train,Purchase Receipt,True,purchase_receipt_CLM-574312.pdf,4203c0dde69c12b55cd138ef23771be2c9bf186d68f052b595616032c946fdaa,synthetic-manifest,False
DOC-CLM-574312-Warranty_Card,CLM-574312,train,Warranty Card,True,warranty_card_CLM-574312.png,93dada8bfd0fa87084113f8448c609d50659de05ff9f6ad878d4ef4c2e0d0df1,synthetic-manifest,False
DOC-CLM-574312-Product_Image,CLM-574312,train,Product Image,True,product_image_CLM-574312.png,cfb07b39b80e3b58c6631183f3de086784db719bcf75446e001bebbe51bfd6eb,synthetic-manifest,False
DOC-CLM-574312-Serial_Number_Evidence,CLM-574312,train,Serial Number Evidence,True,serial_number_evidence_CLM-574312.png,ada2ea8104af83db480774a9737983d243386561d5aec612ff415b8fae73c681,synthetic-manifest,False
DOC-CLM-574312-Fault_Evidence,CLM-574312,train,Fault Evidence,True,fault_evidence_CLM-574312.png,c43467c4dbaf3b1e7280a907b583d83ad01c992b2cf17bdefcc54122b43adeea,synthetic-manifest,False
DOC-CLM-574312-Repair_Report,CLM-574312,train,Repair Report,True,repair_report_CLM-574312.png,743209decf6ff97617d647fb2ba00d8ce2367a49792973bf977264f563b97735,synthetic-manifest,False
DOC-CLM-744106-Purchase_Receipt,CLM-744106,validation,Purchase Receipt,True,purchase_receipt_CLM-744106.pdf,5bb2b738683e344903673d57647ec45e0912a1cf4456c01e8445d9d30851e609,synthetic-manifest,True
DOC-CLM-744106-Warranty_Card,CLM-744106,validation,Warranty Card,True,warranty_card_CLM-744106.png,c9ddafcf743a1e8dbd1db114e3e784fddcbc3f43922b48f5f622a477812d6c28,synthetic-manifest,True
DOC-CLM-744106-Product_Image,CLM-744106,validation,Product Image,True,product_image_CLM-744106.png,9b9c3d6fe18a30014f174f40f15d7d27615726050b12ef63b53e9b0ac747110d,synthetic-manifest,True
DOC-CLM-744106-Serial_Number_Evidence,CLM-744106,validation,Serial Number Evidence,True,serial_number_evidence_CLM-744106.png,962372ad29d90b686d1d518f94ad74a4824cade55abcf63e701c73b32ff9a65a,synthetic-manifest,True
DOC-CLM-744106-Fault_Evidence,CLM-744106,validation,Fault Evidence,True,fault_evidence_CLM-744106.png,6473047ba4e863f8c4781e74f1eddf6efb191401b34853769b74401fb6f79ce7,synthetic-manifest,True
DOC-CLM-744106-Repair_Report,CLM-744106,validation,Repair Report,True,repair_report_CLM-744106.png,fd59041d8ddd0af928b2cc314cec6f5cea7a29df50047d1307c11d4c237e5596,synthetic-manifest,True
DOC-CLM-175672-Purchase_Receipt,CLM-175672,train,Purchase Receipt,True,purchase_receipt_CLM-175672.pdf,f7678447ff3904a424309e95ece9488ff1137576ebd467d36abc305973031786,synthetic-manifest,False
DOC-CLM-175672-Warranty_Card,CLM-175672,train,Warranty Card,True,warranty_card_CLM-175672.png,b37cab569a903d14403f873ab0a94aa341c2db440e52e543e530e2ae78f37867,synthetic-manifest,False
DOC-CLM-175672-Product_Image,CLM-175672,train,Product Image,True,product_image_CLM-175672.png,1d035a19b1e04a2a472471a662c8bd8e8db16466997e6ee8b9b04fc47c80ab2f,synthetic-manifest,False
DOC-CLM-175672-Serial_Number_Evidence,CLM-175672,train,Serial Number Evidence,True,serial_number_evidence_CLM-175672.png,19111dfceef42100ee41c5b7b5ed4e1a47dd565cae478f1de61ec1c7ee904501,synthetic-manifest,False
DOC-CLM-175672-Fault_Evidence,CLM-175672,train,Fault Evidence,True,fault_evidence_CLM-175672.png,0fe32930db3fa8074e94f10cd977ba5d3249a60a0020a0779bd6649057174145,synthetic-manifest,False
DOC-CLM-175672-Repair_Report,CLM-175672,train,Repair Report,True,repair_report_CLM-175672.png,69165bb2e8e59607815529ba8e39d325c531d513bc66dce3bb6f98d7e93f0a86,synthetic-manifest,False
DOC-CLM-443301-Purchase_Receipt,CLM-443301,validation,Purchase Receipt,True,purchase_receipt_CLM-443301.pdf,bbc5b1a8fe4dfb725339c9e53b9c07e13eef49800060c47f3b9f508585d6ecbe,synthetic-manifest,False
DOC-CLM-443301-Warranty_Card,CLM-443301,validation,Warranty Card,False,,,synthetic-manifest,False
DOC-CLM-443301-Product_Image,CLM-443301,validation,Product Image,True,product_image_CLM-443301.png,32b356892e181864b5c0b5195f16b7404c46f378cf3eb41cd5f00e9ed75262ef,synthetic-manifest,False
